EIN,Name,City,Classification Code,Name_Length,Name_Word_Count,city_freq,state_freq,city_freq_log,state_freq_log,State_CA,State_DC,State_FL,State_MA,State_MD,State_ME,State_NH,State_NJ,State_NY,State_SC,State_TX,State_VT,Class_Prefix_GR,Class_Prefix_PC,Class_Prefix_PF,Class_Prefix_PO,Class_Prefix_SO,Class_Prefix_UN,Name_Length_Bin_medium,Name_Length_Bin_long
10265559,Kennebec Valley Mental Health Center,Waterville,PC,36,5,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10265587,Higher Education Assistance Foundation,Westbrook,PF,38,4,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10265648,New England Music Camp Association,Sidney,PC,34,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10266487,Weld Free Public Library Assn,Weld,PC,29,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10266549,Kennebec Valley Humane Society,Augusta,PC,30,4,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10266854,Elmhurst Inc.,Bath,PC,13,2,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10267159,National Society of Colonial Dames,Portland,PC,34,5,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10267392,Maine Childrens Home for Little Wanderers,Waterville,PC,41,6,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10267492,Portland Chevra Kadisha A Maine Nonprofit Corp - T13-B,Portland,PC,54,9,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10267689,Katahdin Friends Inc.,Millinocket,PC,21,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10267877,Kennebunk Beach Improvement Association,Kennebunk,PC,39,4,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10267988,Bristol Area Library Association,New Harbor,PC,32,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10268495,North Gorham Public Library Inc.,Gorham,PC,32,5,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10268926,Topsham Public Library,Topsham,PC,22,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10269460,Chewonki Foundation Inc.,Wiscasset,PC,24,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10269802,Girl Scouts of Maine Inc.,So Portland,PC,25,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10270233,Blue Hill Society for Aid to Children Inc.,Blue Hill,PC,42,8,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10270690,Natural Resources Council Inc.,Augusta,PC,30,4,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10271210,Husson University,Bangor,PC,17,2,1.2342259668901727,0.2481267638050747,1.59658775902492,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10271477,Maine Maritime Museum,Bath,PC,21,3,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10271579,Southwest Harbor-Tremont Nursing Service Inc.,Southwest Hbr,PC,45,5,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10271792,Bearnstow,Mount Vernon,PC,9,1,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10272150,Harbor House Community Service Center,Southwest Hbr,PC,37,5,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10272879,Skills Inc.,Saint Albans,PC,11,2,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10274725,The Opportunity Alliance,S Portland,PC,24,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10274746,Central Maine Bible Conference,Brooks,PC,30,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10274898,Hope Association,Rumford,PC,16,2,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10275026,Belfast Curling Club Inc.,Belfast,PC,25,4,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10275130,Unity Environmental University,New Gloucester,PC,30,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10275156,Western Maine Community Action Inc.,East Wilton,PC,35,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10275447,Childrens Center Early Intervention and Family Support,Augusta,PC,54,7,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10275875,McH Inc.,Rockland,PC,8,2,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10276098,Madawaska Public Library,Madawaska,PC,24,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10276272,Greater Portland Landmarks Inc.,Portland,PC,31,4,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10276859,Aroostook Mental Health Services Inc.,Presque Isle,PC,37,5,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10277592,Seal Cove Auto Museum,Seal Cove,POF,21,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10277678,Kennebec Valley Community Action Program,Waterville,PC,40,5,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10277794,Pen Bay Behavioral Health,Belfast,PC,25,4,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10277832,Simmons Foundation Inc.,Portland,PF,23,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10277845,Stanwood Wildlife Sanctuary,Ellsworth,PC,27,3,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10278024,Independence Association Inc.,Brunswick,PC,29,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10278130,Memorial Ambulance Corps Isle Au Haut-Stonington-Deer Isle,Deer Isle,PC,58,7,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10278132,Howard Hill Cemetery Corp,Ltl Deer is,EO,25,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10278395,Woodfords Family Service,Westbrook,PC,24,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10278440,Unity Volunteer Ambulance Corp,Unity,PC,30,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10278623,Androscoggin Valley Council of Governments,Auburn,PC,42,5,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10279165,Camden Association for Handicapped Citizens,Camden,PC,43,5,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10279335,Pierre Monteux Memorial Foundation,Hancock,PC,34,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10279387,Pine Tree Legal Assistance Inc.,Portland,PC,31,5,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10279581,Midcoast Hospital-Brunswick Auxiliary,Woolwich,SOUNK,37,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
10279587,Waypoint Maine Inc.,Sanford,PC,19,3,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10279698,West Poland Highland Cemetery Corporation,West Poland,EO,41,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10280026,Maple Grove Cemetery Corporation,Islesboro,EO,32,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10280047,Hillside Cemetery,Paris Hill,EO,17,2,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10280221,Community Living Association,Houlton,SOUNK,28,3,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
10280259,Maine District Nazarene Camp Grounds Inc.,S Portland,PC,41,6,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10280557,First Congregational Church of Farmington,Farmington,PC,41,5,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10280723,Creative Works,Westbrook,PC,14,2,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10281533,Green Valley Association,Island Falls,PC,24,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10281558,Paris Public Library Association,South Paris,PC,32,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10281875,Eastern Maine Development Corporation,Bangor,PC,37,4,1.2342259668901727,0.2481267638050747,1.59658775902492,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10282328,Piscataqua Garden Club,York Harbor,UNKWN,22,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
10282632,Bangor Half-Way House Inc.,Bangor,PC,26,4,1.2342259668901727,0.2481267638050747,1.59658775902492,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10282701,Center for Maine Contemporary Art,Rockland,PC,33,5,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10282849,Kittery Art Association,Kittery,PC,23,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10282853,Bangor Historical Society,Bangor,PC,25,3,1.2342259668901727,0.2481267638050747,1.59658775902492,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10283068,Trinitarian Parish Church,Castine,PC,25,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10283327,Gorham Cooperative Preschool,Gorham,PC,28,3,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10283334,South Blue Hill Cemetery Association Inc.,Blue Hill,EO,41,6,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10283351,Chebeague Island Council,Chebeague Island,PC,24,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10283465,Waterville Area YMCA,Waterville,PC,20,3,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10284115,Main Idea Inc.,Mamaroneck,PC,14,3,-0.5920219254460324,-4.048281607542227,-1.0348499941084262,-4.163311257869088,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
10284221,Lubec Memorial Library,Lubec,PC,22,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10284280,Multiple Alternative Association of Central Aroostook County Inc.,Caribou,UNKWN,65,8,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
10284340,Goodwill Industries of Northern New England,Gorham,PC,43,6,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10284446,Redington-Fairview General Hospital,Skowhegan,PC,35,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10284906,York Community Service Association,York,PC,34,4,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10285190,Smith Tobey Post N0 Twenty One of Dept of Maine American Legion Inc.,Bath,EO,68,13,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10285449,Southern Kennebec Child Development Corporation,Farmingdale,PC,47,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10285516,Megunticook Watershed Association,Camden,PC,33,3,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10285528,Levey Day School,Portland,PC,16,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10285906,For Developmental Resources,Portland,PF,27,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10285920,East Grand Health Center Inc.,Danforth,PC,29,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10286479,Lewiston Little League Playground,Lewiston,PC,33,4,0.36080306185981376,0.2481267638050747,0.9925021689866311,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10286579,Wilton Free Library Association,Wilton,PC,31,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10286639,Glad Tidings Church,Bangor,PC,19,3,1.2342259668901727,0.2481267638050747,1.59658775902492,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10287022,Theater at Monmouth,Monmouth,PC,19,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10287217,Corner Nursery School,Falmouth,PC,21,3,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10287586,Cushing Historical Society,Cushing,PC,26,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10287624,H O M E Inc.,Orland,PC,12,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10287775,School Around US,Arundel,PC,16,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10288129,Orono Health Association,Orono,PC,24,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10288363,Crisis and Counseling Centers Inc.,Augusta,PC,34,5,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10288480,Three Rivers Ambulance Service,Milo,PC,30,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10288757,Downeast Community Partners Inc.,Ellsworth,PC,32,4,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10310087,Hancock County Planning Commission,Ellsworth,PC,34,4,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10310327,Trask Lawn Cemetery Corp,Jefferson,EO,24,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10310533,Visual Education Center Inc.,Portland,UNKWN,28,4,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
10313050,First Parish Cemetery Assoc -york Cemetery-,York,EO,43,6,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10314110,Amicus,Bangor,UNKWN,6,1,1.2342259668901727,0.2481267638050747,1.59658775902492,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10315000,Portland Electrical Joint Apprenticeship & Training Fund,Lewiston,PC,56,7,0.36080306185981376,0.2481267638050747,0.9925021689866311,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10315296,Avesta Housing Development Corporation,Portland,PC,38,4,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10315732,Midcoast Maine Community Action,Bath,PC,31,4,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10315847,Halfway House Inc.,Portland,PC,18,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10315849,Aroostook County Action Program Inc.,Presque Isle,PC,36,5,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10315923,Brooksville Free Public Library Inc.,Brooksville,PC,36,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10315931,Coastal Opportunities,Camden,PC,21,2,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10316813,Tri-County Mental Health Services,Lewiston,PC,33,4,0.36080306185981376,0.2481267638050747,0.9925021689866311,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10316964,Riley School Inc.,Rockport,PC,17,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10316968,Islesboro Historical Society,Islesboro,PC,28,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10317103,Seniorsplus,Lewiston,PC,11,1,0.36080306185981376,0.2481267638050747,0.9925021689866311,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10317232,United Society of Shakers,New Gloucestr,PC,25,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10317540,Swans Island Educational Society,Swans Island,PC,32,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10317602,Oceanview Manor Inc.,Ocean Park,PC,20,3,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10317679,Family Planning Association of Maine Inc.,Augusta,PC,41,6,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10317698,Calais Methodist Home Inc.,Calais,PC,26,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10317771,Long Island Civic Association,Long Island,PC,29,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10318051,Central Maine Area Agency on Aging,Augusta,PC,34,6,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10318674,Harrington Library Association,Harrington,PC,30,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10318796,Chebeague Transportation Co,Chebeague is,PC,27,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10318866,Peabody Memorial Library,Jonesport,PC,24,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10319131,Sigma Delta Pi,Charleston,PC,14,3,-0.5920219254460324,-4.0666423270779,-1.0348499941084262,-4.80386466751719,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
10319421,University of Maine Student Government Inc.,Orono,PC,43,6,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10319524,Maine Preservation,Yarmouth,PC,18,2,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10319646,Georgetown Volunteer Fire Department Inc.,Georgetown,PC,41,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10319671,Wellington Evangelican Community Church,Wellington,PC,39,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10319802,Spurwink Services Incorporated,Portland,PC,30,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10320500,Evergreen Cemetery Assoc,Alfred,EO,24,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
